transaction_id,date,year,month,quarter,region,city,category,sales_rep,quantity,unit_price,discount_pct,revenue,cost
TXN007468,2023-08-08,2023,8,Q3,East,Indianapolis,Toys,Rep_026,3,238.1,20,571.44,363.59
TXN009121,2023-08-08,2023,8,Q3,North,Albany,Automotive,Rep_001,2,550.04,15,935.07,628.72
TXN010575,2023-08-08,2023,8,Q3,South,Dallas,Home & Kitchen,Rep_016,3,116.41,10,314.31,208.23
TXN010951,2023-08-08,2023,8,Q3,North,Philadelphia,Clothing,Rep_030,2,122.93,0,245.86,148.79
TXN014946,2023-08-08,2023,8,Q3,North,Philadelphia,Books,Rep_045,5,19.03,0,95.15,60.95
TXN001924,2023-08-09,2023,8,Q3,West,Los Angeles,Books,Rep_046,10,22.72,0,227.2,158.78
TXN002243,2023-08-09,2023,8,Q3,North,Albany,Furniture,Rep_042,1,2993.43,0,2993.43,1754.5
TXN002314,2023-08-09,2023,8,Q3,West,Denver,Automotive,Rep_003,2,725.43,0,1450.86,762.46
TXN002811,2023-08-09,2023,8,Q3,South,Houston,Automotive,Rep_040,9,683.34,0,6150.06,3329.18
TXN003007,2023-08-09,2023,8,Q3,South,Dallas,Books,Rep_009,7,71.37,10,449.63,205.03
TXN003621,2023-08-09,2023,8,Q3,North,New York,Home & Kitchen,Rep_048,10,346.8,5,3294.6,1928.55
TXN003818,2023-08-09,2023,8,Q3,West,Seattle,Home & Kitchen,Rep_043,7,233.32,20,1306.59,801.24
TXN004803,2023-08-09,2023,8,Q3,East,Detroit,Toys,Rep_044,6,75.38,15,384.44,253.66
TXN006864,2023-08-09,2023,8,Q3,North,Hartford,Automotive,Rep_012,5,1072.54,0,5362.7,2525.16
TXN010279,2023-08-09,2023,8,Q3,East,Chicago,Books,Rep_039,7,53.8,5,357.77,192.7
TXN010338,2023-08-09,2023,8,Q3,South,Miami,Sports,Rep_007,7,483.42,0,3383.94,1936.7
TXN014128,2023-08-09,2023,8,Q3,South,Houston,Electronics,Rep_007,5,1335.88,15,5677.49,2594.0
TXN014944,2023-08-09,2023,8,Q3,East,Detroit,Books,Rep_038,6,21.33,0,127.98,68.67
TXN000117,2023-08-10,2023,8,Q3,West,Los Angeles,Automotive,Rep_015,4,930.24,0,3720.96,2266.64
TXN000546,2023-08-10,2023,8,Q3,South,Atlanta,Toys,Rep_011,8,163.45,0,1307.6,797.83
TXN000656,2023-08-10,2023,8,Q3,North,Boston,Sports,Rep_029,5,280.17,20,1120.68,692.33
TXN003140,2023-08-10,2023,8,Q3,West,Phoenix,Automotive,Rep_014,1,290.52,0,290.52,180.66
TXN004237,2023-08-10,2023,8,Q3,North,Philadelphia,Sports,Rep_049,2,230.1,15,391.17,262.73
TXN007841,2023-08-10,2023,8,Q3,West,Seattle,Books,Rep_050,9,49.94,0,449.46,310.69
TXN011850,2023-08-10,2023,8,Q3,South,Atlanta,Toys,Rep_049,9,227.65,15,1741.52,1045.89
TXN013252,2023-08-10,2023,8,Q3,West,San Francisco,Books,Rep_015,5,77.01,10,346.55,177.67
TXN000686,2023-08-11,2023,8,Q3,West,Seattle,Electronics,Rep_005,8,389.77,10,2806.34,1860.21
TXN000887,2023-08-11,2023,8,Q3,East,Columbus,Home & Kitchen,Rep_024,9,123.48,0,1111.32,698.8
TXN002034,2023-08-11,2023,8,Q3,South,Miami,Clothing,Rep_038,7,56.07,20,313.99,156.5
TXN002998,2023-08-11,2023,8,Q3,South,Charlotte,Electronics,Rep_037,6,2436.67,15,12427.02,7032.58
TXN004523,2023-08-11,2023,8,Q3,South,Miami,Automotive,Rep_013,5,1020.23,15,4335.98,1974.33
TXN004982,2023-08-11,2023,8,Q3,North,Albany,Home & Kitchen,Rep_025,3,329.69,0,989.07,505.0
TXN006887,2023-08-11,2023,8,Q3,South,Atlanta,Automotive,Rep_049,2,975.72,20,1561.15,1079.81
TXN008260,2023-08-11,2023,8,Q3,North,Philadelphia,Furniture,Rep_044,6,2745.8,15,14003.58,7718.03
TXN010542,2023-08-11,2023,8,Q3,Central,Louisville,Sports,Rep_001,4,59.85,0,239.4,157.02
TXN012797,2023-08-11,2023,8,Q3,North,Boston,Automotive,Rep_014,9,1484.19,5,12689.82,8068.5
TXN014365,2023-08-11,2023,8,Q3,South,Miami,Clothing,Rep_042,3,119.69,0,359.07,250.78
TXN014481,2023-08-11,2023,8,Q3,Central,Kansas City,Sports,Rep_009,10,495.28,0,4952.8,2278.19
TXN014755,2023-08-11,2023,8,Q3,Central,Louisville,Books,Rep_023,7,28.61,10,180.24,101.38
TXN002260,2023-08-12,2023,8,Q3,West,San Francisco,Electronics,Rep_045,6,2161.59,15,11024.11,7243.68
TXN003036,2023-08-12,2023,8,Q3,West,San Francisco,Sports,Rep_046,5,37.56,10,169.02,91.55
TXN005246,2023-08-12,2023,8,Q3,East,Cleveland,Toys,Rep_007,3,28.78,10,77.71,49.79
TXN006053,2023-08-12,2023,8,Q3,North,Albany,Home & Kitchen,Rep_044,9,279.51,0,2515.59,1736.82
TXN007307,2023-08-12,2023,8,Q3,North,Hartford,Toys,Rep_048,7,179.04,10,1127.95,634.07
TXN009610,2023-08-12,2023,8,Q3,East,Cleveland,Toys,Rep_026,10,90.72,20,725.76,486.69
TXN013086,2023-08-12,2023,8,Q3,South,Atlanta,Books,Rep_035,7,74.21,20,415.58,269.83
TXN014570,2023-08-12,2023,8,Q3,South,Charlotte,Toys,Rep_039,2,34.05,0,68.1,44.0
TXN002002,2023-08-13,2023,8,Q3,Central,Memphis,Home & Kitchen,Rep_034,4,571.08,0,2284.32,1152.69
TXN002945,2023-08-13,2023,8,Q3,North,Philadelphia,Furniture,Rep_040,6,841.37,0,5048.22,2691.86
TXN003267,2023-08-13,2023,8,Q3,South,Houston,Electronics,Rep_012,9,265.96,20,1914.91,987.21
TXN005508,2023-08-13,2023,8,Q3,West,Phoenix,Books,Rep_008,8,10.42,20,66.69,41.51
TXN007471,2023-08-13,2023,8,Q3,North,Albany,Books,Rep_040,6,43.29,10,233.77,109.65
TXN009200,2023-08-13,2023,8,Q3,North,Hartford,Toys,Rep_017,10,66.49,0,664.9,397.82
TXN013325,2023-08-13,2023,8,Q3,Central,Memphis,Sports,Rep_035,10,181.0,0,1810.0,1029.36
TXN014890,2023-08-13,2023,8,Q3,East,Columbus,Automotive,Rep_032,8,1234.27,5,9380.45,4546.07
TXN001028,2023-08-14,2023,8,Q3,North,Albany,Toys,Rep_012,7,55.1,0,385.7,241.45
TXN001249,2023-08-14,2023,8,Q3,East,Indianapolis,Home & Kitchen,Rep_044,2,582.45,5,1106.65,538.7
TXN002553,2023-08-14,2023,8,Q3,West,San Francisco,Clothing,Rep_005,9,259.48,10,2101.79,1061.61
TXN003304,2023-08-14,2023,8,Q3,South,Charlotte,Books,Rep_040,7,10.18,10,64.13,41.31
TXN003859,2023-08-14,2023,8,Q3,South,Charlotte,Electronics,Rep_006,6,270.94,0,1625.64,758.0
TXN004297,2023-08-14,2023,8,Q3,South,Dallas,Furniture,Rep_025,8,2822.19,0,22577.52,12453.12
TXN004781,2023-08-14,2023,8,Q3,North,New York,Clothing,Rep_006,2,24.6,0,49.2,26.69
TXN005209,2023-08-14,2023,8,Q3,South,Houston,Books,Rep_021,6,17.96,15,91.6,62.44
TXN006353,2023-08-14,2023,8,Q3,South,Atlanta,Toys,Rep_048,2,48.76,15,82.89,50.58
TXN007345,2023-08-14,2023,8,Q3,Central,Memphis,Furniture,Rep_006,1,2293.26,0,2293.26,1109.97
TXN008474,2023-08-14,2023,8,Q3,West,Denver,Sports,Rep_009,2,312.53,5,593.81,396.21
TXN008718,2023-08-14,2023,8,Q3,North,Boston,Electronics,Rep_003,1,559.77,20,447.82,273.51
TXN008817,2023-08-14,2023,8,Q3,North,Hartford,Furniture,Rep_017,3,1967.33,0,5901.99,3766.21
TXN009606,2023-08-14,2023,8,Q3,South,Charlotte,Books,Rep_032,9,21.39,20,154.01,82.76
TXN010225,2023-08-14,2023,8,Q3,West,Phoenix,Furniture,Rep_016,7,2286.73,20,12805.69,8824.07
TXN012470,2023-08-14,2023,8,Q3,West,Phoenix,Electronics,Rep_010,9,1601.33,5,13691.37,9183.42
TXN012990,2023-08-14,2023,8,Q3,West,San Francisco,Electronics,Rep_032,3,1961.64,0,5884.92,4114.22
TXN014147,2023-08-14,2023,8,Q3,East,Cleveland,Sports,Rep_003,10,127.66,20,1021.28,503.7
TXN014189,2023-08-14,2023,8,Q3,South,Charlotte,Home & Kitchen,Rep_050,3,45.16,0,135.48,80.26
TXN014642,2023-08-14,2023,8,Q3,South,Miami,Clothing,Rep_024,1,279.21,20,223.37,129.99
TXN000092,2023-08-15,2023,8,Q3,North,Boston,Books,Rep_020,8,18.7,15,127.16,79.47
TXN002854,2023-08-15,2023,8,Q3,North,Boston,Toys,Rep_002,4,243.21,20,778.27,508.19
TXN005579,2023-08-15,2023,8,Q3,North,Philadelphia,Clothing,Rep_010,6,232.72,15,1186.87,541.05
TXN005825,2023-08-15,2023,8,Q3,East,Detroit,Automotive,Rep_037,8,1244.83,5,9460.71,4795.8
TXN006033,2023-08-15,2023,8,Q3,North,Albany,Clothing,Rep_028,2,204.18,0,408.36,234.1
TXN007201,2023-08-15,2023,8,Q3,Central,Kansas City,Toys,Rep_038,7,19.72,5,131.14,85.67
TXN007206,2023-08-15,2023,8,Q3,South,Dallas,Furniture,Rep_021,3,2124.84,5,6055.79,3293.15
TXN007658,2023-08-15,2023,8,Q3,Central,Kansas City,Books,Rep_048,4,40.44,20,129.41,67.01
TXN007665,2023-08-15,2023,8,Q3,East,Detroit,Automotive,Rep_015,10,1415.35,15,12030.48,5704.25
TXN009159,2023-08-15,2023,8,Q3,South,Charlotte,Home & Kitchen,Rep_005,2,384.4,5,730.36,415.42
TXN011200,2023-08-15,2023,8,Q3,North,Boston,Electronics,Rep_018,1,1287.21,0,1287.21,656.65
TXN011538,2023-08-15,2023,8,Q3,West,Seattle,Toys,Rep_019,7,168.93,15,1005.13,575.3
TXN011886,2023-08-15,2023,8,Q3,South,Dallas,Sports,Rep_015,6,403.63,0,2421.78,1687.96
TXN012993,2023-08-15,2023,8,Q3,North,Boston,Books,Rep_046,6,44.3,0,265.8,140.41
TXN013643,2023-08-15,2023,8,Q3,East,Columbus,Toys,Rep_047,7,232.89,20,1304.18,590.82
TXN013753,2023-08-15,2023,8,Q3,West,San Francisco,Home & Kitchen,Rep_036,5,511.1,15,2172.17,1094.62
TXN015019,2023-08-15,2023,8,Q3,East,Detroit,Home & Kitchen,Rep_026,2,224.44,0,448.88,259.89
TXN004476,2023-08-16,2023,8,Q3,South,Dallas,Toys,Rep_020,3,195.09,10,526.74,342.43
TXN006333,2023-08-16,2023,8,Q3,North,Albany,Electronics,Rep_006,3,783.06,10,2114.26,1191.15
TXN009480,2023-08-16,2023,8,Q3,North,New York,Electronics,Rep_030,6,2121.22,10,11454.59,6171.08
TXN011741,2023-08-16,2023,8,Q3,South,Miami,Home & Kitchen,Rep_021,2,436.15,0,872.3,549.5
TXN011863,2023-08-16,2023,8,Q3,South,Charlotte,Clothing,Rep_010,9,251.82,0,2266.38,1255.43
TXN012012,2023-08-16,2023,8,Q3,South,Houston,Home & Kitchen,Rep_003,8,180.21,10,1297.51,704.5
TXN012282,2023-08-16,2023,8,Q3,South,Miami,Books,Rep_038,1,34.52,20,27.62,18.36
TXN012701,2023-08-16,2023,8,Q3,Central,Nashville,Furniture,Rep_030,8,2813.87,0,22510.96,11517.94
TXN013348,2023-08-16,2023,8,Q3,West,Los Angeles,Books,Rep_016,7,41.55,0,290.85,145.69
TXN013355,2023-08-16,2023,8,Q3,South,Charlotte,Toys,Rep_018,10,179.6,0,1796.0,927.44
TXN014198,2023-08-16,2023,8,Q3,Central,Louisville,Clothing,Rep_047,5,27.21,0,136.05,78.19
TXN014388,2023-08-16,2023,8,Q3,South,Dallas,Sports,Rep_006,7,236.1,0,1652.7,831.74
TXN006843,2023-08-17,2023,8,Q3,North,Philadelphia,Toys,Rep_014,6,163.95,10,885.33,552.01
TXN007971,2023-08-17,2023,8,Q3,South,Miami,Clothing,Rep_022,6,146.43,10,790.72,544.06
TXN008530,2023-08-17,2023,8,Q3,West,Phoenix,Electronics,Rep_045,3,1741.56,10,4702.21,2759.44
TXN009757,2023-08-17,2023,8,Q3,West,San Francisco,Automotive,Rep_003,1,598.01,5,568.11,331.3
TXN010094,2023-08-17,2023,8,Q3,North,Hartford,Automotive,Rep_008,2,362.43,0,724.86,472.98
TXN010970,2023-08-17,2023,8,Q3,West,Seattle,Sports,Rep_006,8,437.58,0,3500.64,1846.17
TXN012299,2023-08-17,2023,8,Q3,North,Philadelphia,Sports,Rep_033,3,97.36,10,262.87,127.7
TXN012584,2023-08-17,2023,8,Q3,South,Atlanta,Home & Kitchen,Rep_017,4,137.54,5,522.65,346.52
TXN013351,2023-08-17,2023,8,Q3,Central,St. Louis,Clothing,Rep_046,7,39.08,10,246.2,144.97
TXN013627,2023-08-17,2023,8,Q3,East,Indianapolis,Sports,Rep_038,6,493.48,10,2664.79,1621.73
TXN014559,2023-08-17,2023,8,Q3,North,Albany,Furniture,Rep_032,4,1686.09,10,6069.92,2841.05
TXN014560,2023-08-17,2023,8,Q3,Central,Louisville,Books,Rep_002,9,75.18,0,676.62,356.47
TXN000642,2023-08-18,2023,8,Q3,South,Miami,Sports,Rep_030,4,30.74,0,122.96,74.56
TXN001710,2023-08-18,2023,8,Q3,South,Miami,Electronics,Rep_044,10,962.26,0,9622.6,4702.56
TXN003565,2023-08-18,2023,8,Q3,North,Hartford,Books,Rep_022,6,48.66,0,291.96,184.58
TXN004081,2023-08-18,2023,8,Q3,North,Hartford,Sports,Rep_037,6,87.44,0,524.64,363.78
TXN005448,2023-08-18,2023,8,Q3,North,Hartford,Automotive,Rep_019,4,79.86,5,303.47,174.48
TXN006606,2023-08-18,2023,8,Q3,North,Hartford,Clothing,Rep_007,5,128.13,0,640.65,352.39
TXN007633,2023-08-18,2023,8,Q3,North,Philadelphia,Home & Kitchen,Rep_009,10,431.21,20,3449.68,1698.16
TXN007726,2023-08-18,2023,8,Q3,East,Columbus,Electronics,Rep_040,6,2105.88,15,10739.99,6292.08
TXN007836,2023-08-18,2023,8,Q3,North,Hartford,Home & Kitchen,Rep_040,3,512.15,0,1536.45,983.84
TXN008733,2023-08-18,2023,8,Q3,South,Dallas,Books,Rep_034,2,27.05,20,43.28,29.55
TXN009078,2023-08-18,2023,8,Q3,South,Miami,Automotive,Rep_032,3,265.81,5,757.56,453.31
TXN009341,2023-08-18,2023,8,Q3,East,Detroit,Home & Kitchen,Rep_009,1,38.91,0,38.91,17.59
TXN009485,2023-08-18,2023,8,Q3,South,Dallas,Clothing,Rep_010,4,103.47,20,331.1,160.8
TXN012589,2023-08-18,2023,8,Q3,South,Charlotte,Toys,Rep_014,1,163.82,10,147.44,96.81
TXN014297,2023-08-18,2023,8,Q3,North,Hartford,Home & Kitchen,Rep_010,1,276.22,10,248.6,163.35
TXN003503,2023-08-19,2023,8,Q3,North,Philadelphia,Automotive,Rep_020,9,630.01,10,5103.08,3415.0
TXN006834,2023-08-19,2023,8,Q3,Central,St. Louis,Books,Rep_035,4,44.11,0,176.44,87.5
TXN007423,2023-08-19,2023,8,Q3,South,Houston,Books,Rep_022,2,48.31,0,96.62,49.95
TXN007567,2023-08-19,2023,8,Q3,North,Boston,Clothing,Rep_023,7,50.56,15,300.83,147.13
TXN010659,2023-08-19,2023,8,Q3,South,Houston,Electronics,Rep_049,10,1454.42,20,11635.36,7284.68
TXN010817,2023-08-19,2023,8,Q3,Central,Louisville,Furniture,Rep_040,7,266.83,0,1867.81,1127.17
TXN011053,2023-08-19,2023,8,Q3,East,Indianapolis,Furniture,Rep_039,6,1915.84,20,9196.03,6224.4
TXN013599,2023-08-19,2023,8,Q3,South,Dallas,Furniture,Rep_015,3,2189.55,20,5254.92,2681.77
TXN014086,2023-08-19,2023,8,Q3,Central,Nashville,Furniture,Rep_041,5,2959.91,10,13319.59,8934.78
TXN014934,2023-08-19,2023,8,Q3,West,San Francisco,Furniture,Rep_032,4,1817.09,0,7268.36,4565.08
TXN001540,2023-08-20,2023,8,Q3,South,Miami,Automotive,Rep_047,4,808.12,0,3232.48,1942.17
TXN001901,2023-08-20,2023,8,Q3,South,Dallas,Electronics,Rep_014,4,670.67,0,2682.68,1857.58
TXN004815,2023-08-20,2023,8,Q3,Central,Louisville,Automotive,Rep_033,7,1329.03,0,9303.21,6031.95
TXN005181,2023-08-20,2023,8,Q3,South,Charlotte,Furniture,Rep_041,5,2601.38,5,12356.56,6878.41
TXN005344,2023-08-20,2023,8,Q3,Central,Memphis,Electronics,Rep_044,5,695.53,0,3477.65,1706.94
TXN006510,2023-08-20,2023,8,Q3,South,Atlanta,Electronics,Rep_029,7,1080.84,20,6052.7,2900.05
TXN006557,2023-08-20,2023,8,Q3,South,Atlanta,Furniture,Rep_008,9,1464.95,15,11206.87,6733.25
TXN008856,2023-08-20,2023,8,Q3,North,Hartford,Toys,Rep_036,6,67.2,5,383.04,267.07
TXN010185,2023-08-20,2023,8,Q3,South,Charlotte,Clothing,Rep_006,1,190.95,15,162.31,97.52
TXN011167,2023-08-20,2023,8,Q3,North,Hartford,Sports,Rep_042,9,451.09,5,3856.82,2686.14
TXN013215,2023-08-20,2023,8,Q3,East,Cleveland,Toys,Rep_006,9,128.83,0,1159.47,573.11
TXN013448,2023-08-20,2023,8,Q3,Central,Kansas City,Home & Kitchen,Rep_042,8,142.99,20,915.14,562.88
TXN014105,2023-08-20,2023,8,Q3,South,Atlanta,Clothing,Rep_035,10,299.97,20,2399.76,1368.9
TXN014776,2023-08-20,2023,8,Q3,East,Detroit,Electronics,Rep_013,7,1949.86,0,13649.02,6252.08
TXN000771,2023-08-21,2023,8,Q3,Central,Kansas City,Books,Rep_033,9,54.73,0,492.57,245.52
TXN004435,2023-08-21,2023,8,Q3,North,Hartford,Home & Kitchen,Rep_020,5,74.93,15,318.45,163.19
TXN005336,2023-08-21,2023,8,Q3,North,Boston,Books,Rep_045,6,36.36,5,207.25,123.83
TXN009113,2023-08-21,2023,8,Q3,East,Cleveland,Electronics,Rep_006,4,840.9,0,3363.6,2238.23
TXN009857,2023-08-21,2023,8,Q3,North,Philadelphia,Home & Kitchen,Rep_033,2,164.39,0,328.78,156.85
TXN012989,2023-08-21,2023,8,Q3,Central,St. Louis,Home & Kitchen,Rep_048,3,338.18,0,1014.54,584.02
TXN014735,2023-08-21,2023,8,Q3,Central,Nashville,Sports,Rep_028,4,189.03,0,756.12,402.02
TXN014809,2023-08-21,2023,8,Q3,North,Albany,Toys,Rep_037,6,169.96,20,815.81,517.41
TXN014858,2023-08-21,2023,8,Q3,North,Hartford,Books,Rep_046,5,11.01,20,44.04,20.64
TXN000083,2023-08-22,2023,8,Q3,North,New York,Electronics,Rep_032,3,1667.1,20,4001.04,1903.08
TXN001462,2023-08-22,2023,8,Q3,South,Miami,Clothing,Rep_002,7,92.05,0,644.35,427.03
TXN001625,2023-08-22,2023,8,Q3,North,Boston,Home & Kitchen,Rep_032,2,228.96,20,366.34,166.31
TXN001813,2023-08-22,2023,8,Q3,North,Philadelphia,Clothing,Rep_014,5,136.36,5,647.71,409.54
TXN002297,2023-08-22,2023,8,Q3,South,Dallas,Books,Rep_005,4,31.52,0,126.08,81.69
TXN002869,2023-08-22,2023,8,Q3,East,Cleveland,Automotive,Rep_023,10,1252.71,0,12527.1,5927.81
TXN003779,2023-08-22,2023,8,Q3,North,Albany,Automotive,Rep_032,9,1028.3,15,7866.49,4441.6
TXN004173,2023-08-22,2023,8,Q3,North,Albany,Clothing,Rep_004,5,250.64,5,1190.54,742.81
TXN004490,2023-08-22,2023,8,Q3,South,Miami,Books,Rep_023,9,52.25,10,423.23,207.38
TXN005124,2023-08-22,2023,8,Q3,Central,Memphis,Home & Kitchen,Rep_035,4,210.54,5,800.05,509.94
TXN005699,2023-08-22,2023,8,Q3,South,Charlotte,Furniture,Rep_023,10,1827.97,10,16451.73,10895.47
TXN006023,2023-08-22,2023,8,Q3,South,Miami,Home & Kitchen,Rep_004,3,388.43,15,990.5,626.79
TXN007294,2023-08-22,2023,8,Q3,South,Miami,Clothing,Rep_027,2,30.6,0,61.2,30.02
TXN010885,2023-08-22,2023,8,Q3,North,Philadelphia,Sports,Rep_008,3,79.71,5,227.17,139.56
TXN011054,2023-08-22,2023,8,Q3,North,Hartford,Clothing,Rep_037,9,213.69,0,1923.21,1006.23
TXN011102,2023-08-22,2023,8,Q3,South,Charlotte,Electronics,Rep_005,2,1542.3,20,2467.68,1152.7
TXN014500,2023-08-22,2023,8,Q3,North,Boston,Home & Kitchen,Rep_013,5,555.28,0,2776.4,1591.13
TXN002078,2023-08-23,2023,8,Q3,East,Columbus,Clothing,Rep_045,1,267.73,5,254.34,155.13
TXN004946,2023-08-23,2023,8,Q3,North,Hartford,Books,Rep_019,5,36.58,5,173.75,94.06
TXN005199,2023-08-23,2023,8,Q3,West,Seattle,Clothing,Rep_035,1,153.24,15,130.25,63.8
TXN011413,2023-08-23,2023,8,Q3,North,Philadelphia,Electronics,Rep_024,2,486.5,0,973.0,535.29
TXN011420,2023-08-23,2023,8,Q3,West,San Francisco,Sports,Rep_002,3,420.74,0,1262.22,568.8
TXN011450,2023-08-23,2023,8,Q3,East,Indianapolis,Electronics,Rep_028,8,1082.54,15,7361.27,3715.34
TXN014061,2023-08-23,2023,8,Q3,Central,Kansas City,Books,Rep_033,2,21.84,20,34.94,22.19
TXN014206,2023-08-23,2023,8,Q3,North,New York,Automotive,Rep_018,8,191.48,20,1225.47,686.91
TXN014730,2023-08-23,2023,8,Q3,South,Miami,Books,Rep_016,3,65.34,5,186.22,95.09
TXN001942,2023-08-24,2023,8,Q3,West,Seattle,Furniture,Rep_021,10,358.51,15,3047.34,1412.69
TXN002166,2023-08-24,2023,8,Q3,West,Seattle,Home & Kitchen,Rep_037,4,491.17,0,1964.68,1140.45
TXN002478,2023-08-24,2023,8,Q3,North,Boston,Books,Rep_006,3,22.86,0,68.58,41.97
TXN003683,2023-08-24,2023,8,Q3,South,Houston,Toys,Rep_048,3,200.1,20,480.24,273.8
TXN004390,2023-08-24,2023,8,Q3,South,Dallas,Books,Rep_019,10,33.27,15,282.8,139.05
TXN005016,2023-08-24,2023,8,Q3,Central,Louisville,Electronics,Rep_047,3,786.01,5,2240.13,1323.6
TXN006865,2023-08-24,2023,8,Q3,West,Phoenix,Home & Kitchen,Rep_044,6,290.29,5,1654.65,935.77
TXN007711,2023-08-24,2023,8,Q3,South,Miami,Furniture,Rep_008,4,1962.42,20,6279.74,3943.2
TXN008211,2023-08-24,2023,8,Q3,North,New York,Home & Kitchen,Rep_013,7,184.01,0,1288.07,736.22
TXN008957,2023-08-24,2023,8,Q3,South,Houston,Sports,Rep_040,9,438.52,0,3946.68,2202.71
TXN009116,2023-08-24,2023,8,Q3,North,Philadelphia,Home & Kitchen,Rep_018,4,105.87,15,359.96,188.26
TXN009210,2023-08-24,2023,8,Q3,North,Philadelphia,Clothing,Rep_048,8,248.4,10,1788.48,1001.36
TXN010578,2023-08-24,2023,8,Q3,South,Miami,Automotive,Rep_044,2,1353.94,0,2707.88,1289.39
TXN010942,2023-08-24,2023,8,Q3,South,Atlanta,Toys,Rep_047,8,63.69,10,458.57,242.87
TXN011733,2023-08-24,2023,8,Q3,East,Detroit,Furniture,Rep_021,9,2743.07,10,22218.87,10484.07
TXN012415,2023-08-24,2023,8,Q3,Central,Memphis,Books,Rep_043,9,44.94,15,343.79,172.25
TXN013413,2023-08-24,2023,8,Q3,West,Los Angeles,Home & Kitchen,Rep_004,9,221.24,20,1592.93,973.79
TXN014940,2023-08-24,2023,8,Q3,Central,Memphis,Sports,Rep_016,5,278.47,15,1183.5,676.28
TXN002648,2023-08-25,2023,8,Q3,South,Houston,Furniture,Rep_017,4,1448.49,10,5214.56,2706.11
TXN005810,2023-08-25,2023,8,Q3,West,Seattle,Books,Rep_049,2,51.09,0,102.18,66.32
TXN006573,2023-08-25,2023,8,Q3,East,Detroit,Books,Rep_032,10,15.51,20,124.08,65.46
TXN007518,2023-08-25,2023,8,Q3,West,Denver,Electronics,Rep_030,1,604.0,15,513.4,267.17
TXN009181,2023-08-25,2023,8,Q3,West,Los Angeles,Automotive,Rep_039,3,984.16,20,2361.98,1146.37
TXN010302,2023-08-25,2023,8,Q3,West,Seattle,Sports,Rep_046,5,44.78,20,179.12,124.66
TXN012621,2023-08-25,2023,8,Q3,East,Indianapolis,Sports,Rep_012,5,354.3,15,1505.77,903.44
TXN014035,2023-08-25,2023,8,Q3,South,Atlanta,Clothing,Rep_041,4,168.55,0,674.2,350.55
TXN001770,2023-08-26,2023,8,Q3,South,Houston,Furniture,Rep_031,6,2490.12,10,13446.65,6187.22
TXN002106,2023-08-26,2023,8,Q3,North,Boston,Clothing,Rep_029,3,289.72,20,695.33,387.33
TXN004152,2023-08-26,2023,8,Q3,South,Atlanta,Electronics,Rep_041,7,204.47,0,1431.29,748.67
TXN006096,2023-08-26,2023,8,Q3,West,Denver,Clothing,Rep_022,10,196.95,0,1969.5,928.89
TXN006385,2023-08-26,2023,8,Q3,Central,Nashville,Automotive,Rep_027,2,104.61,5,198.76,135.51
TXN007116,2023-08-26,2023,8,Q3,East,Chicago,Electronics,Rep_030,8,1618.25,0,12946.0,8277.74
TXN009834,2023-08-26,2023,8,Q3,West,Seattle,Toys,Rep_016,8,51.31,0,410.48,286.92
TXN012387,2023-08-26,2023,8,Q3,North,Boston,Clothing,Rep_011,2,272.14,15,462.64,282.05
TXN013848,2023-08-26,2023,8,Q3,Central,Kansas City,Furniture,Rep_001,6,2744.51,0,16467.06,11152.84
TXN003669,2023-08-27,2023,8,Q3,North,Philadelphia,Books,Rep_047,8,52.28,5,397.33,257.1
TXN003900,2023-08-27,2023,8,Q3,East,Cleveland,Sports,Rep_024,5,311.89,5,1481.48,940.33
TXN005068,2023-08-27,2023,8,Q3,North,Hartford,Clothing,Rep_044,8,160.0,15,1088.0,616.55
TXN005447,2023-08-27,2023,8,Q3,North,Albany,Clothing,Rep_030,5,46.35,5,220.16,120.41
TXN005893,2023-08-27,2023,8,Q3,West,Los Angeles,Clothing,Rep_028,2,78.37,0,156.74,101.67
TXN005973,2023-08-27,2023,8,Q3,West,San Francisco,Home & Kitchen,Rep_049,8,509.52,15,3464.74,1606.83
TXN007882,2023-08-27,2023,8,Q3,West,Los Angeles,Electronics,Rep_019,5,1986.63,10,8939.84,6227.83
TXN010254,2023-08-27,2023,8,Q3,South,Dallas,Electronics,Rep_031,5,1529.5,0,7647.5,3600.51
TXN010892,2023-08-27,2023,8,Q3,West,San Francisco,Clothing,Rep_029,4,42.56,20,136.19,65.74
TXN011383,2023-08-27,2023,8,Q3,South,Charlotte,Home & Kitchen,Rep_043,1,507.94,5,482.54,321.97
TXN011393,2023-08-27,2023,8,Q3,North,Albany,Books,Rep_017,5,38.35,5,182.16,85.06
TXN011587,2023-08-27,2023,8,Q3,Central,Nashville,Clothing,Rep_001,9,43.18,0,388.62,229.53
TXN014014,2023-08-27,2023,8,Q3,North,Albany,Home & Kitchen,Rep_024,4,486.99,20,1558.37,798.2
TXN014421,2023-08-27,2023,8,Q3,West,Los Angeles,Books,Rep_039,4,60.99,0,243.96,127.84
TXN014678,2023-08-27,2023,8,Q3,South,Atlanta,Automotive,Rep_001,9,180.21,0,1621.89,914.16
TXN000116,2023-08-28,2023,8,Q3,South,Dallas,Books,Rep_026,1,78.46,15,66.69,34.59
TXN000465,2023-08-28,2023,8,Q3,East,Detroit,Electronics,Rep_023,4,1933.27,0,7733.08,5053.62
